OrderID,OrderDate,Region,Product,Quantity,UnitPrice,TotalPrice,Discount,Promotion,Returned,CustomerType,Salesperson,PaymentMethod,StoreLocation,ShippingCost,DeliveryDate,Months,Years
REG100560,2024-11-17,South,Monitor,9,503.18,4528.62,0,Save10,1,Wholesale,Diana,Gift Card,Store B,46.02,2024-11-24,November,2024
REG100561,2024-01-24,Central,Monitor,17,155.31,2244.2295,0.15,Winter15,0,Retail,Bob,Credit Card,Store C,27.1,2024-01-29,January,2024
REG100562,2023-06-19,North,Chair,7,303.79,1807.5505,0.15,Save10,0,Wholesale,Frank,Credit Card,Store D,38.85,2023-06-29,June,2023
REG100563,2025-01-13,East,Phone,17,263.75,4483.75,0,No Promostion,1,Retail,Alice,Online,Store B,12.97,2025-01-18,January,2025
REG100564,2024-01-24,East,Phone,4,179.92,647.712,0.1,Winter15,0,Retail,Diana,Online,Store D,35.26,2024-02-01,January,2024
REG100565,2025-01-06,South,Printer,2,264,528,0,Save10,0,Retail,Bob,Gift Card,Store D,26.73,2025-01-14,January,2025
REG100566,2025-01-02,Central,Laptop,4,403.97,1535.086,0.05,Winter15,0,Wholesale,Alice,Cash,Store A,39.92,2025-01-09,January,2025
REG100567,2023-02-22,North,Desk,4,85.96,309.456,0.1,No Promostion,0,Retail,Frank,Credit Card,Store A,32.12,2023-03-03,February,2023
REG100568,2025-02-06,East,Desk,2,93.49,168.282,0.1,Winter15,0,Wholesale,Alice,Debit Card,Store A,26.31,2025-02-16,February,2025
REG100569,2024-09-26,East,Desk,11,144.29,1507.8305,0.05,Winter15,0,Retail,Bob,Credit Card,Store B,11.91,2024-09-30,September,2024
REG100570,2025-03-28,North,Chair,18,553.23,9958.14,0,Freeship,0,Wholesale,Frank,Cash,Store D,31.76,2025-04-01,March,2025
REG100571,2023-07-01,East,Chair,9,228.3,1951.965,0.05,Freeship,0,Retail,Eva,Debit Card,Store B,8.75,2023-07-09,July,2023
REG100572,2023-04-29,West,Desk,7,235.94,1486.422,0.1,Freeship,0,Wholesale,Alice,Gift Card,Store D,8.44,2023-05-04,April,2023
REG100573,2023-04-30,East,Printer,17,369.52,6281.84,0,No Promostion,0,Wholesale,Carlos,Gift Card,Store C,17.12,2023-05-06,April,2023
REG100574,2024-03-14,West,Phone,8,142.09,1136.72,0,Winter15,0,Wholesale,Eva,Credit Card,Store A,38.97,2024-03-20,March,2024
REG100575,2023-06-27,Central,Chair,3,497.61,1268.9055,0.15,Freeship,1,Wholesale,Alice,Cash,Store B,13.97,2023-07-02,June,2023
REG100576,2024-04-10,North,Laptop,19,9.48,180.12,0,No Promostion,0,Wholesale,Carlos,Online,Store A,22.33,2024-04-12,April,2024
REG100577,2023-08-30,Central,Printer,8,55.27,375.836,0.15,Winter15,0,Wholesale,Bob,Cash,Store A,16.84,2023-09-01,August,2023
REG100578,2023-10-23,West,Laptop,17,25.95,419.0925,0.05,No Promostion,0,Wholesale,Bob,Gift Card,Store B,27.68,2023-10-30,October,2023
REG100579,2023-03-23,North,Desk,18,209.65,3396.33,0.1,No Promostion,0,Wholesale,Carlos,Debit Card,Store A,42.04,2023-03-30,March,2023
REG100580,2024-09-21,Central,Laptop,13,75.77,837.2585,0.15,Save10,0,Wholesale,Frank,Debit Card,Store B,41.94,2024-09-30,September,2024
REG100581,2024-12-26,West,Tablet,5,307.84,1385.28,0.1,Save10,0,Wholesale,Bob,Online,Store B,13.61,2025-01-03,December,2024
REG100582,2023-02-26,East,Phone,13,6.5,84.5,0,No Promostion,0,Wholesale,Diana,Cash,Store A,20.02,2023-03-03,February,2023
REG100583,2024-12-10,North,Monitor,8,70.79,566.32,0,No Promostion,0,Wholesale,Diana,Online,Store B,46.35,2024-12-14,December,2024
REG100584,2025-01-01,East,Laptop,17,584.7,8945.91,0.1,No Promostion,1,Retail,Eva,Online,Store D,46.59,2025-01-03,January,2025
REG100585,2025-03-14,East,Phone,4,23.27,79.118,0.15,Save10,0,Wholesale,Diana,Online,Store C,32.86,2025-03-21,March,2025
REG100586,2024-01-16,South,Tablet,5,440.93,1984.185,0.1,No Promostion,0,Wholesale,Carlos,Gift Card,Store B,23.84,2024-01-20,January,2024
REG100587,2024-04-19,West,Tablet,10,278.45,2784.5,0,Save10,0,Wholesale,Eva,Credit Card,Store D,11.13,2024-04-25,April,2024
REG100588,2023-12-08,North,Monitor,14,382.19,5083.127,0.05,Freeship,1,Wholesale,Frank,Cash,Store B,49.12,2023-12-11,December,2023
REG100589,2023-03-15,North,Monitor,14,232.49,3092.117,0.05,Save10,1,Wholesale,Diana,Online,Store D,5.32,2023-03-19,March,2023
REG100590,2025-02-07,South,Laptop,17,15.01,216.8945,0.15,Save10,1,Wholesale,Diana,Debit Card,Store D,22,2025-02-13,February,2025
REG100591,2025-06-27,North,Monitor,11,29.41,307.3345,0.05,Save10,0,Retail,Carlos,Credit Card,Store D,6.16,2025-07-02,June,2025
REG100592,2024-12-17,Central,Tablet,1,486.19,461.8805,0.05,Save10,0,Retail,Frank,Online,Store B,41.73,2024-12-20,December,2024
REG100593,2024-05-03,South,Laptop,6,266.67,1520.019,0.05,No Promostion,0,Wholesale,Eva,Debit Card,Store B,48.49,2024-05-11,May,2024
REG100594,2023-12-26,South,Printer,3,300.8,812.16,0.1,No Promostion,1,Wholesale,Carlos,Cash,Store B,15.98,2024-01-01,December,2023
REG100595,2024-05-13,Central,Printer,11,79.63,832.1335,0.05,No Promostion,0,Wholesale,Frank,Online,Store B,43.84,2024-05-19,May,2024
REG100596,2023-10-07,South,Laptop,6,505.7,3034.2,0,No Promostion,0,Retail,Alice,Cash,Store C,40.38,2023-10-16,October,2023
REG100597,2023-07-11,West,Printer,5,569.62,2848.1,0,Freeship,0,Wholesale,Diana,Debit Card,Store C,48.8,2023-07-13,July,2023
REG100598,2025-01-31,South,Tablet,19,90.85,1639.8425,0.05,Save10,0,Retail,Alice,Credit Card,Store C,22.28,2025-02-06,January,2025
REG100599,2023-02-04,South,Chair,2,296.91,564.129,0.05,Winter15,0,Wholesale,Carlos,Debit Card,Store A,44.35,2023-02-07,February,2023
REG100600,2023-09-02,South,Printer,2,6.19,11.142,0.1,Freeship,1,Retail,Frank,Credit Card,Store B,47.24,2023-09-12,September,2023
REG100601,2024-12-13,Central,Monitor,18,207.35,3172.455,0.15,Freeship,0,Wholesale,Alice,Debit Card,Store D,11.17,2024-12-15,December,2024
REG100602,2023-10-13,Central,Tablet,5,75.27,376.35,0,No Promostion,0,Wholesale,Carlos,Cash,Store A,31.61,2023-10-22,October,2023
REG100603,2024-10-03,South,Monitor,3,136.15,367.605,0.1,Save10,0,Retail,Diana,Gift Card,Store A,48.38,2024-10-07,October,2024
REG100604,2024-04-28,Central,Desk,5,544.66,2450.97,0.1,Save10,0,Retail,Diana,Online,Store B,8.39,2024-05-04,April,2024
REG100605,2024-02-07,Central,Desk,8,561.9,3820.92,0.15,Freeship,1,Retail,Bob,Online,Store A,15.97,2024-02-14,February,2024
REG100606,2023-02-08,South,Chair,20,313.47,5328.99,0.15,Freeship,0,Retail,Alice,Online,Store C,18.17,2023-02-11,February,2023
REG100607,2023-06-17,South,Phone,1,418.45,355.6825,0.15,Winter15,0,Retail,Diana,Cash,Store C,35.58,2023-06-19,June,2023
REG100608,2024-07-29,West,Monitor,8,420.75,3029.4,0.1,Save10,1,Wholesale,Bob,Online,Store B,44.61,2024-08-01,July,2024
REG100609,2024-01-29,West,Printer,16,514.36,8229.76,0,Save10,0,Wholesale,Alice,Online,Store D,40.75,2024-02-01,January,2024
REG100610,2024-01-18,East,Phone,2,297.2,534.96,0.1,Freeship,0,Retail,Frank,Gift Card,Store B,8.71,2024-01-23,January,2024
REG100611,2024-08-12,North,Chair,10,278,2780,0,No Promostion,0,Retail,Bob,Credit Card,Store C,24.25,2024-08-22,August,2024
REG100612,2025-04-16,West,Monitor,8,583.17,4198.824,0.1,Winter15,0,Wholesale,Frank,Credit Card,Store D,49.18,2025-04-20,April,2025
REG100613,2023-02-26,Central,Desk,16,75.62,1088.928,0.1,Winter15,0,Retail,Diana,Cash,Store D,27.39,2023-03-02,February,2023
REG100614,2023-01-07,East,Desk,13,561.62,6936.007,0.05,Freeship,0,Wholesale,Frank,Gift Card,Store C,12.91,2023-01-11,January,2023
REG100615,2023-10-24,South,Desk,5,359.61,1798.05,0,Freeship,0,Retail,Bob,Online,Store A,41.31,2023-11-03,October,2023
REG100616,2024-01-02,North,Tablet,15,115.48,1472.37,0.15,No Promostion,0,Retail,Frank,Credit Card,Store A,6.04,2024-01-12,January,2024
REG100617,2024-09-17,South,Laptop,12,596.26,6081.852,0.15,Winter15,0,Wholesale,Eva,Gift Card,Store D,28.27,2024-09-25,September,2024
REG100618,2024-05-05,Central,Tablet,19,401.68,7250.324,0.05,Winter15,1,Wholesale,Alice,Debit Card,Store C,37.77,2024-05-11,May,2024
REG100619,2025-06-27,West,Desk,13,112.88,1467.44,0,No Promostion,0,Retail,Frank,Debit Card,Store D,12.39,2025-06-29,June,2025
REG100620,2024-05-14,West,Phone,6,370.08,1887.408,0.15,Save10,0,Retail,Alice,Online,Store D,7.39,2024-05-22,May,2024
REG100621,2024-02-29,North,Chair,15,119.86,1528.215,0.15,No Promostion,1,Wholesale,Bob,Debit Card,Store A,30.78,2024-03-05,February,2024
REG100622,2025-05-19,East,Phone,5,271.44,1153.62,0.15,Freeship,0,Wholesale,Diana,Debit Card,Store A,5.98,2025-05-27,May,2025
REG100623,2024-12-02,East,Desk,9,363.39,3106.9845,0.05,No Promostion,0,Wholesale,Diana,Gift Card,Store B,41.64,2024-12-04,December,2024
REG100624,2024-07-30,West,Printer,12,533.77,5444.454,0.15,Save10,0,Wholesale,Alice,Cash,Store D,48.71,2024-08-04,July,2024
REG100625,2023-06-25,South,Desk,12,192.03,2073.924,0.1,No Promostion,0,Wholesale,Carlos,Credit Card,Store B,41.08,2023-07-03,June,2023
REG100626,2024-07-10,South,Chair,20,504.22,10084.4,0,Winter15,0,Wholesale,Frank,Online,Store D,14.61,2024-07-19,July,2024
REG100627,2023-01-06,East,Laptop,7,193.66,1220.058,0.1,Freeship,0,Wholesale,Diana,Credit Card,Store A,39.01,2023-01-15,January,2023
REG100628,2024-02-24,South,Chair,3,270.83,731.241,0.1,Save10,1,Wholesale,Carlos,Online,Store B,17.2,2024-02-29,February,2024
REG100629,2023-12-11,Central,Tablet,18,62.08,1117.44,0,Save10,1,Retail,Diana,Credit Card,Store B,8.67,2023-12-20,December,2023
REG100630,2025-02-19,South,Printer,11,505.96,4730.726,0.15,Freeship,1,Wholesale,Eva,Debit Card,Store C,22.84,2025-02-23,February,2025
REG100631,2025-03-18,West,Tablet,4,62.46,212.364,0.15,Winter15,0,Wholesale,Alice,Debit Card,Store D,31.91,2025-03-26,March,2025
REG100632,2023-09-22,South,Phone,7,480.08,3024.504,0.1,No Promostion,1,Wholesale,Diana,Online,Store B,44.37,2023-09-27,September,2023
REG100633,2023-12-23,West,Tablet,18,60.66,1091.88,0,Freeship,1,Retail,Bob,Online,Store A,10.08,2023-12-28,December,2023
REG100634,2025-05-04,North,Desk,6,249.09,1419.813,0.05,No Promostion,0,Retail,Frank,Cash,Store B,20.38,2025-05-10,May,2025
REG100635,2025-01-11,East,Phone,20,400.05,7200.9,0.1,Winter15,0,Wholesale,Diana,Debit Card,Store D,24.41,2025-01-13,January,2025
REG100636,2025-04-21,South,Printer,1,130.87,124.3265,0.05,Winter15,0,Retail,Diana,Online,Store B,43.21,2025-04-24,April,2025
REG100637,2023-12-13,Central,Tablet,11,133.08,1244.298,0.15,Winter15,0,Wholesale,Frank,Credit Card,Store A,44.61,2023-12-22,December,2023
REG100638,2024-02-07,East,Chair,13,448.68,5249.556,0.1,Freeship,1,Wholesale,Diana,Credit Card,Store B,16.82,2024-02-11,February,2024
REG100639,2024-04-24,North,Tablet,19,36.23,688.37,0,Winter15,0,Wholesale,Diana,Debit Card,Store B,33.94,2024-04-27,April,2024
REG100640,2023-09-11,West,Chair,14,113.77,1592.78,0,Freeship,0,Retail,Eva,Cash,Store C,25.35,2023-09-16,September,2023
REG100641,2025-06-09,Central,Printer,2,89.6,179.2,0,Freeship,0,Retail,Diana,Gift Card,Store A,23.69,2025-06-12,June,2025
REG100642,2025-06-06,East,Desk,3,391.92,999.396,0.15,Save10,0,Wholesale,Alice,Debit Card,Store A,9.86,2025-06-16,June,2025
REG100643,2024-12-23,South,Chair,10,418.93,3770.37,0.1,Freeship,0,Wholesale,Bob,Credit Card,Store C,45.63,2024-12-28,December,2024
REG100644,2023-08-27,East,Monitor,12,303.09,3637.08,0,Winter15,1,Wholesale,Alice,Gift Card,Store B,5.48,2023-09-03,August,2023
REG100645,2023-01-09,East,Monitor,10,209.95,1889.55,0.1,Winter15,0,Wholesale,Eva,Cash,Store A,10.99,2023-01-13,January,2023
REG100646,2025-04-22,East,Laptop,8,283.63,2042.136,0.1,Save10,0,Wholesale,Alice,Cash,Store C,49.91,2025-04-25,April,2025
REG100647,2023-09-06,South,Phone,7,18.36,115.668,0.1,No Promostion,0,Retail,Alice,Online,Store D,48.92,2023-09-11,September,2023
REG100648,2023-01-21,East,Monitor,9,475.38,3850.578,0.1,Save10,0,Wholesale,Carlos,Debit Card,Store A,39.98,2023-01-27,January,2023
REG100649,2024-04-26,Central,Chair,12,591.92,7103.04,0,Save10,0,Retail,Eva,Debit Card,Store D,25.2,2024-05-06,April,2024
REG100650,2023-06-27,North,Phone,7,93.23,619.9795,0.05,Freeship,1,Retail,Alice,Credit Card,Store B,6.47,2023-06-30,June,2023
REG100651,2023-01-01,East,Tablet,15,298.71,4480.65,0,Save10,0,Retail,Bob,Debit Card,Store C,11.38,2023-01-08,January,2023
REG100652,2023-12-30,West,Tablet,15,52.37,667.7175,0.15,Save10,0,Retail,Diana,Online,Store A,8.93,2024-01-02,December,2023
REG100653,2023-01-22,Central,Phone,6,104.19,562.626,0.1,No Promostion,0,Retail,Diana,Online,Store C,8.62,2023-01-24,January,2023
REG100654,2024-07-27,South,Laptop,8,493.09,3747.484,0.05,Freeship,0,Retail,Diana,Credit Card,Store A,11.49,2024-08-05,July,2024
REG100655,2024-01-15,South,Chair,6,291.58,1749.48,0,Freeship,0,Wholesale,Frank,Credit Card,Store B,30.25,2024-01-17,January,2024
REG100656,2024-01-04,West,Tablet,1,103.13,103.13,0,Freeship,0,Wholesale,Bob,Online,Store B,42.38,2024-01-14,January,2024
REG100657,2023-02-09,East,Monitor,1,541.9,514.805,0.05,Winter15,0,Retail,Eva,Cash,Store A,40.35,2023-02-19,February,2023
REG100658,2024-06-20,North,Phone,11,303.09,3000.591,0.1,Save10,0,Wholesale,Diana,Online,Store D,21.88,2024-06-24,June,2024
REG100659,2023-02-21,Central,Desk,11,61.81,645.9145,0.05,Winter15,0,Retail,Bob,Gift Card,Store C,47.95,2023-03-03,February,2023
REG100660,2023-08-16,Central,Desk,8,355.15,2557.08,0.1,No Promostion,1,Retail,Carlos,Online,Store B,38.59,2023-08-24,August,2023
REG100661,2023-11-03,West,Monitor,11,119.84,1186.416,0.1,Save10,0,Wholesale,Eva,Online,Store D,16.64,2023-11-11,November,2023
REG100662,2024-04-26,South,Laptop,16,318.32,4838.464,0.05,Freeship,0,Wholesale,Diana,Credit Card,Store C,40.78,2024-05-01,April,2024
REG100663,2024-10-08,South,Desk,9,446.49,3415.6485,0.15,Freeship,0,Wholesale,Carlos,Cash,Store D,5.77,2024-10-17,October,2024
REG100664,2023-01-09,South,Desk,16,258.82,3727.008,0.1,Save10,0,Retail,Diana,Online,Store D,46.93,2023-01-17,January,2023
REG100665,2023-12-25,North,Printer,9,272.68,2331.414,0.05,Save10,0,Wholesale,Eva,Online,Store D,16.43,2024-01-02,December,2023
REG100666,2024-05-11,Central,Monitor,12,438.77,5265.24,0,Save10,0,Retail,Eva,Debit Card,Store C,9.31,2024-05-20,May,2024
REG100667,2023-11-23,West,Tablet,18,267.63,4817.34,0,Save10,0,Retail,Carlos,Gift Card,Store B,44.48,2023-11-26,November,2023
REG100668,2023-12-10,Central,Printer,6,115.94,660.858,0.05,Save10,0,Wholesale,Carlos,Credit Card,Store A,23.91,2023-12-12,December,2023
REG100669,2024-02-03,North,Printer,19,275.78,5239.82,0,Save10,0,Retail,Frank,Cash,Store C,47,2024-02-05,February,2024
REG100670,2024-11-24,Central,Chair,12,255.93,3071.16,0,Winter15,0,Retail,Eva,Cash,Store B,23.74,2024-12-04,November,2024
REG100671,2024-03-06,West,Phone,1,381.21,324.0285,0.15,No Promostion,0,Wholesale,Bob,Online,Store D,9.95,2024-03-11,March,2024
REG100672,2025-02-01,South,Desk,5,38.23,162.4775,0.15,No Promostion,0,Wholesale,Bob,Debit Card,Store C,21.06,2025-02-11,February,2025
REG100673,2024-06-04,Central,Laptop,7,225.86,1581.02,0,No Promostion,0,Wholesale,Carlos,Debit Card,Store B,24.48,2024-06-09,June,2024
REG100674,2023-08-06,Central,Desk,8,548.02,4164.952,0.05,No Promostion,0,Retail,Eva,Online,Store D,33.4,2023-08-13,August,2023
REG100675,2023-06-30,West,Printer,18,485.3,8298.63,0.05,Freeship,1,Wholesale,Bob,Debit Card,Store D,47.77,2023-07-05,June,2023
REG100676,2023-02-15,West,Printer,19,414.31,7084.701,0.1,Save10,0,Retail,Eva,Credit Card,Store A,17.43,2023-02-19,February,2023
REG100677,2024-01-23,North,Printer,8,50.72,385.472,0.05,No Promostion,0,Wholesale,Carlos,Debit Card,Store A,12.35,2024-01-30,January,2024
REG100678,2024-10-31,North,Tablet,17,83.26,1203.107,0.15,Save10,0,Wholesale,Eva,Cash,Store A,42.68,2024-11-06,October,2024
REG100679,2023-12-19,Central,Desk,20,51.85,881.45,0.15,No Promostion,0,Wholesale,Carlos,Cash,Store C,33.16,2023-12-21,December,2023
REG100680,2023-07-04,South,Tablet,12,122.51,1396.614,0.05,Winter15,0,Wholesale,Diana,Gift Card,Store B,43.47,2023-07-06,July,2023
REG100681,2024-05-16,East,Laptop,11,222.13,2076.9155,0.15,Winter15,1,Wholesale,Eva,Cash,Store D,9.88,2024-05-18,May,2024
REG100682,2023-09-16,North,Monitor,8,204.84,1638.72,0,No Promostion,0,Retail,Bob,Cash,Store C,43.4,2023-09-21,September,2023
REG100683,2024-11-22,East,Chair,3,536.97,1610.91,0,No Promostion,0,Wholesale,Carlos,Debit Card,Store C,13.86,2024-12-01,November,2024
REG100684,2024-04-13,West,Chair,15,553.01,7465.635,0.1,Save10,1,Retail,Carlos,Credit Card,Store A,23.3,2024-04-21,April,2024
REG100685,2024-06-30,South,Chair,20,284.82,5126.76,0.1,Winter15,1,Retail,Alice,Credit Card,Store D,27,2024-07-06,June,2024
REG100686,2024-08-29,North,Desk,18,523.87,8015.211,0.15,Winter15,0,Retail,Diana,Gift Card,Store C,42.63,2024-09-02,August,2024
REG100687,2023-12-26,Central,Desk,3,232.13,626.751,0.1,No Promostion,1,Retail,Diana,Cash,Store B,46.65,2023-12-31,December,2023
REG100688,2025-01-30,North,Phone,17,179.32,2743.596,0.1,Save10,1,Retail,Bob,Debit Card,Store A,26.74,2025-02-06,January,2025
REG100689,2023-05-17,South,Chair,1,396.35,336.8975,0.15,Save10,1,Retail,Frank,Debit Card,Store B,19.89,2023-05-25,May,2023
REG100690,2024-01-27,Central,Desk,17,108.48,1659.744,0.1,No Promostion,1,Wholesale,Carlos,Online,Store A,48.9,2024-02-05,January,2024
REG100691,2025-05-26,East,Printer,10,149.67,1347.03,0.1,Freeship,1,Retail,Carlos,Cash,Store D,49.67,2025-06-02,May,2025
REG100692,2025-03-09,North,Phone,1,506.41,506.41,0,No Promostion,0,Wholesale,Bob,Cash,Store D,17.9,2025-03-17,March,2025
REG100693,2024-02-22,West,Tablet,6,345.9,1764.09,0.15,Winter15,0,Retail,Frank,Credit Card,Store B,30.58,2024-03-03,February,2024
REG100694,2025-02-03,East,Tablet,15,342.04,4361.01,0.15,Winter15,0,Retail,Diana,Gift Card,Store C,44.91,2025-02-08,February,2025
REG100695,2024-01-09,Central,Printer,11,404.88,4230.996,0.05,Save10,0,Wholesale,Alice,Gift Card,Store A,18.92,2024-01-16,January,2024
REG100696,2025-05-05,North,Desk,9,292.46,2500.533,0.05,No Promostion,0,Wholesale,Carlos,Credit Card,Store A,34.26,2025-05-14,May,2025
REG100697,2023-04-17,Central,Desk,5,547.53,2463.885,0.1,No Promostion,0,Retail,Eva,Debit Card,Store A,24.68,2023-04-21,April,2023
REG100698,2024-06-16,South,Desk,12,348.88,4186.56,0,Save10,0,Wholesale,Alice,Credit Card,Store C,31.28,2024-06-21,June,2024
REG100699,2024-11-01,South,Phone,15,486.03,7290.45,0,Winter15,0,Wholesale,Alice,Debit Card,Store C,14.9,2024-11-04,November,2024
REG100700,2025-02-07,East,Tablet,14,159.09,1893.171,0.15,Freeship,0,Retail,Bob,Debit Card,Store C,27.05,2025-02-10,February,2025
REG100701,2024-11-24,South,Monitor,12,173.79,1772.658,0.15,No Promostion,0,Retail,Eva,Credit Card,Store D,21.23,2024-12-04,November,2024
REG100702,2024-04-23,Central,Monitor,13,439.75,5716.75,0,No Promostion,1,Wholesale,Frank,Online,Store A,12.23,2024-05-02,April,2024
REG100703,2024-06-24,East,Laptop,9,265.43,2269.4265,0.05,Freeship,0,Wholesale,Eva,Credit Card,Store D,40.18,2024-06-27,June,2024
REG100704,2025-06-01,West,Monitor,12,290.28,3135.024,0.1,Freeship,1,Retail,Carlos,Cash,Store B,5.55,2025-06-07,June,2025
REG100705,2023-03-12,West,Tablet,6,88.7,532.2,0,No Promostion,0,Wholesale,Carlos,Gift Card,Store B,16.98,2023-03-14,March,2023
REG100706,2024-11-11,Central,Desk,2,239.69,479.38,0,Winter15,0,Retail,Diana,Credit Card,Store C,28.96,2024-11-19,November,2024
REG100707,2024-10-17,Central,Tablet,8,39.79,286.488,0.1,Save10,0,Retail,Bob,Credit Card,Store C,46.16,2024-10-26,October,2024
REG100708,2023-05-10,East,Printer,18,206.8,3536.28,0.05,Freeship,1,Retail,Frank,Debit Card,Store A,39.25,2023-05-13,May,2023
REG100709,2023-07-29,East,Laptop,18,175.81,3164.58,0,Winter15,1,Retail,Eva,Gift Card,Store C,26.97,2023-08-07,July,2023
REG100710,2023-08-26,Central,Phone,14,547.36,6513.584,0.15,Freeship,0,Retail,Diana,Online,Store C,25.24,2023-08-29,August,2023
REG100711,2023-12-28,East,Laptop,19,374.8,6765.14,0.05,Winter15,0,Retail,Carlos,Online,Store A,41.67,2024-01-03,December,2023
REG100712,2025-03-10,North,Tablet,9,507.74,3884.211,0.15,Freeship,1,Retail,Bob,Cash,Store D,22.08,2025-03-17,March,2025
REG100713,2023-09-09,Central,Desk,1,223.56,190.026,0.15,Winter15,0,Wholesale,Bob,Credit Card,Store B,37.84,2023-09-14,September,2023
REG100714,2023-05-28,North,Tablet,2,294.27,529.686,0.1,No Promostion,0,Retail,Diana,Gift Card,Store C,9.05,2023-06-01,May,2023
REG100715,2025-05-21,West,Monitor,1,319.49,271.5665,0.15,Freeship,1,Wholesale,Diana,Online,Store C,18.1,2025-05-31,May,2025
REG100716,2023-09-30,East,Laptop,14,243.96,3244.668,0.05,No Promostion,1,Wholesale,Diana,Online,Store D,13.24,2023-10-04,September,2023
REG100717,2024-10-08,South,Laptop,6,48.48,261.792,0.1,No Promostion,0,Retail,Diana,Online,Store D,6.11,2024-10-13,October,2024
REG100718,2023-04-14,East,Laptop,20,87.47,1749.4,0,Winter15,0,Retail,Carlos,Online,Store B,48.48,2023-04-23,April,2023
REG100719,2023-03-05,South,Monitor,17,465.6,7123.68,0.1,Save10,0,Retail,Bob,Debit Card,Store C,7.76,2023-03-10,March,2023
REG100720,2024-07-17,North,Desk,17,279.38,4511.987,0.05,Winter15,0,Wholesale,Frank,Credit Card,Store B,30.3,2024-07-20,July,2024
REG100721,2024-05-20,North,Tablet,16,427.68,6158.592,0.1,No Promostion,0,Retail,Carlos,Debit Card,Store A,18.72,2024-05-29,May,2024
REG100722,2025-05-06,North,Laptop,15,281.73,3803.355,0.1,Winter15,0,Wholesale,Bob,Credit Card,Store B,36.87,2025-05-10,May,2025
REG100723,2023-01-15,North,Desk,15,185,2775,0,Freeship,0,Wholesale,Alice,Cash,Store B,29.31,2023-01-17,January,2023
REG100724,2024-01-09,Central,Monitor,19,380.82,6512.022,0.1,Save10,0,Wholesale,Diana,Credit Card,Store D,48.73,2024-01-12,January,2024
REG100725,2023-07-12,South,Chair,4,444.87,1512.558,0.15,Freeship,0,Retail,Carlos,Online,Store B,47.14,2023-07-21,July,2023
